customer_id,customer_name,email,phone_number,city,state,country,signup_date,customer_segment,loyalty_status,customer_status
C2253,Steve Harris,qspears@example.org,893-620-1845,Christianmouth,New Mexico,Australia,2021-05-24,Retail,None,Inactive
C2254,Jeremiah Salinas,yoderjessica@example.net,938-363-1687x349,Charlesland,West Virginia,Australia,2026-03-14,Premium,Silver,Inactive
C2255,David Jones,alexandranguyen@example.net,300.507.3174,Jonesborough,Arizona,Australia,2024-09-27,Corporate,Silver,Active
C2256,Doris Lee DVM,samantharowland@example.org,+1-738-210-6158x9691,Nelsonmouth,California,India,2025-07-27,Corporate,Silver,Active
C2257,Derek Owens,jgarza@example.org,(711)964-9667x5543,West Michaelborough,Mississippi,Australia,2022-08-14,Corporate,Silver,Active
C2258,Thomas Hall,clarkkevin@example.com,219.946.3343x0525,Archerbury,Connecticut,Australia,2022-03-31,Corporate,Bronze,Active
C2259,Curtis Cook,ashley08@example.com,9048286734,Port Jordan,West Virginia,USA,2025-09-17,Retail,Gold,Active
C2260,Amy Cruz,guerrerojenna@example.net,283-257-5844,Millsland,Florida,Australia,2023-06-20,Corporate,Gold,Active
C2261,Tonya Roberts,othornton@example.net,923-740-7045,West Georgefort,New Jersey,Australia,2021-07-16,Premium,Gold,Inactive
C2262,Chelsea Yoder,hawkinsjulian@example.com,(545)849-2827,Stephenton,Hawaii,Australia,2021-05-13,Corporate,Silver,Active
C2263,Cassandra Melton,pkelly@example.org,+1-828-743-6357,New Andrew,Utah,USA,2024-02-26,Corporate,Gold,Active
C2264,April Gay,ybenjamin@example.org,001-967-575-9461,North Jefffort,Missouri,USA,2024-10-02,Premium,Gold,Active
C2265,Jeremy Klein,yking@example.org,361-261-3828,New Nicoleburgh,South Dakota,Australia,2022-06-28,Corporate,Bronze,Inactive
C2266,Kimberly Griffin,courtneyvance@example.com,492-364-2450x2689,Port Angelashire,Missouri,USA,2021-05-08,Corporate,None,Inactive
C2267,John Craig,woodwardcynthia@example.net,(742)842-3235x051,Port Mary,Illinois,India,2022-03-21,Corporate,Bronze,Active
C2268,Mr. William Kirby,navarrotheresa@example.net,(826)886-7462,Evansland,Texas,USA,2025-06-07,Premium,Silver,Inactive
C2269,Diana Sanders,bradywendy@example.net,001-653-829-7692x6223,Lake Jameston,New York,India,2022-02-05,Premium,Silver,Inactive
C2270,Jesse Bennett,ilyons@example.net,476-705-5303x61945,North Jamesberg,Nevada,India,2024-05-18,Corporate,None,Active
C2271,David Peters,apotter@example.com,001-954-707-8977x9875,Kathleenville,Oklahoma,USA,2024-12-19,Premium,Bronze,Inactive
C2272,Joseph Crane,rebecca65@example.net,(281)348-4155x805,North Jeffrey,New Mexico,India,2024-09-16,Retail,Silver,Inactive
C2273,Linda Hamilton,whiteheadheather@example.net,885.494.4343,Alexandriashire,Delaware,India,2025-04-04,Retail,Silver,Active
C2274,Matthew Butler,amandamunoz@example.com,7338460651,Lake William,Indiana,Australia,2025-10-02,Premium,Gold,Active
C2275,Jamie Green,dmathis@example.org,2289890817,Nicolestad,Mississippi,Australia,2021-12-06,Premium,Silver,Active
C2276,David Brown,usullivan@example.org,(655)763-0030,New Nicholas,Michigan,Australia,2024-02-10,Corporate,Gold,Active
C2277,Anna Green,qmahoney@example.org,581.865.8642x080,Aliciabury,Michigan,Australia,2024-10-11,Retail,Silver,Active
C2278,Rachel Allen,samanthakramer@example.com,660.231.7183,Brewerbury,Nevada,India,2024-12-19,Premium,Bronze,Active
C2279,Kimberly Forbes,julie39@example.com,577-764-0667x00149,West Daniel,Oregon,Australia,2022-05-13,Premium,Bronze,Active
C2280,Lori Byrd,joshua46@example.org,888.618.9146x03363,Lake Donna,Florida,Australia,2023-11-02,Corporate,Bronze,Active
C2281,Mr. George Sims MD,velasquezjessica@example.org,660.428.6059x205,Lake Kelly,Arizona,USA,2025-05-16,Corporate,None,Active
C2282,Stephen Wells,patrickdawson@example.net,235.465.9433,Port Jasontown,Pennsylvania,Australia,2023-10-16,Premium,Silver,Active
C2283,Paige Rios,owatkins@example.net,774.804.1883x18659,Jacksonfort,Kentucky,USA,2022-11-23,Premium,Gold,Active
C2284,Dana Ray,chadpope@example.org,001-742-986-2827x2851,Port Christina,Idaho,Australia,2023-11-14,Corporate,Gold,Active
C2285,Jonathan Johnson,summerskatelyn@example.org,(457)547-9697,South Kendraberg,Illinois,USA,2021-08-15,Corporate,None,Inactive
C2286,Abigail Kane,christiandavid@example.com,963-578-8403x715,Jasonborough,Georgia,India,2023-01-08,Retail,Bronze,Active
C2287,Patricia Chung,dkramer@example.org,249-511-8396,New Emilytown,Wisconsin,Australia,2023-11-12,Retail,Bronze,Active
C2288,Vanessa Reynolds,barrtanya@example.net,923.504.2904,Jasonbury,Delaware,India,2025-04-10,Corporate,Gold,Active
C2289,Jerry Martinez,gary26@example.org,776-945-5428,Port Katherineside,North Dakota,USA,2021-12-02,Retail,None,Inactive
C2290,Courtney Hensley,xthomas@example.com,950-641-6008x62938,Jonesport,Maryland,India,2024-09-14,Corporate,Bronze,Active
C2291,Alexander Beck,smithmorgan@example.org,001-842-259-4484x150,Hannahfurt,Connecticut,India,2023-02-02,Premium,Silver,Inactive
C2292,Jason Fleming,scott83@example.com,571-779-9157,West Martha,Iowa,USA,2022-12-18,Premium,Bronze,Inactive
C2293,Heather Atkinson,sarah55@example.org,001-949-738-4235x91463,Erikaland,Kentucky,India,2022-08-25,Retail,None,Active
C2294,Brian Olson,aaron31@example.com,(921)223-4297x759,New Harryland,Louisiana,India,2022-06-17,Corporate,Silver,Active
C2295,Brandi Solomon,steven65@example.com,570-746-9161,Beverlyton,South Dakota,USA,2025-12-30,Corporate,Gold,Inactive
C2296,Jessica Walker,myersomar@example.net,(468)515-3965,Lake Tammyburgh,Rhode Island,India,2026-04-03,Premium,Silver,Active
C2297,Renee Nguyen,pittmanjessica@example.net,001-488-337-0111x4041,Jesseberg,Arkansas,Australia,2025-07-17,Corporate,Gold,Inactive
C2298,John Rogers,beth27@example.net,868.559.7024x315,Walterfurt,California,Australia,2025-01-10,Corporate,Silver,Inactive
C2299,Gina Delacruz,ocarr@example.net,001-375-861-9986x7436,Jaredland,Oregon,India,2021-05-05,Corporate,Gold,Inactive
C2300,Jacob Buck,ashley58@example.com,001-465-658-4013x395,South Rachelchester,Pennsylvania,India,2026-04-12,Corporate,Silver,Inactive
C2301,Steven Mitchell,tyler17@example.com,932-535-5533x1409,North Kelly,Arizona,India,2026-03-12,Retail,Bronze,Inactive
C2302,Drew Brown,cheryl34@example.net,+1-802-796-2316x1567,Angelamouth,Arkansas,India,2025-12-28,Premium,Gold,Active
C2303,Joshua Booth,tracey67@example.com,723-206-4669x23062,Port Claudia,Missouri,Australia,2024-12-06,Premium,Gold,Active
C2304,Joseph Mercer,fsharp@example.org,001-986-537-5769,Port Candice,North Carolina,India,2024-11-19,Retail,Gold,Active
C2305,Richard West,nbray@example.com,(224)812-7591,West Samanthaborough,South Carolina,USA,2024-07-23,Corporate,Silver,Inactive
C2306,Clifford Dougherty,ambersalazar@example.com,4119830348,Patriciachester,Massachusetts,Australia,2024-06-08,Retail,Bronze,Active
C2307,Jennifer Cantu,david28@example.com,001-578-458-9971x5779,West Rebecca,Wyoming,USA,2024-11-28,Retail,Bronze,Inactive
C2308,Gabrielle Allen,robin39@example.net,001-284-583-0197x320,Wilkersonstad,Wyoming,India,2021-07-20,Corporate,Gold,Active
C2309,Carolyn Cobb,christinehenry@example.org,500-546-5576x723,Ellisland,Louisiana,India,2021-09-05,Corporate,Silver,Inactive
C2310,Andrew Hale,kirkmelissa@example.com,275-650-5017x163,Schmidtton,Idaho,Australia,2023-05-07,Premium,Silver,Active
C2311,Dr. Carolyn Mack,maypaige@example.net,766.662.8985x619,West Colleen,New Jersey,Australia,2025-03-22,Corporate,Gold,Inactive
C2312,Robin Ramos,michaelarcher@example.net,001-239-417-7622x791,Lake Steven,Utah,Australia,2024-11-30,Corporate,Gold,Active
C2313,Roberto Smith,christine98@example.net,+1-943-306-0292x521,Amytown,Minnesota,India,2021-06-19,Retail,Gold,Inactive
C2314,John Solomon,toddjoshua@example.net,254.636.9196x58216,West Michael,Maryland,USA,2025-11-24,Retail,Bronze,Inactive
C2315,Patricia Howell,lynn13@example.net,(525)857-0791,Patrickside,Arizona,USA,2024-10-22,Retail,Gold,Active
C2316,Tyler Martin,amyhall@example.net,939-832-4497x74278,Lake Ericaland,South Carolina,USA,2022-02-06,Retail,Gold,Active
C2317,William Ewing,usilva@example.org,347.742.9448x957,Lake Jennifer,New Jersey,India,2025-09-05,Retail,Gold,Active
C2318,Emily Walker,qkeller@example.org,+1-393-321-1122x866,East Erik,Nevada,India,2024-06-24,Corporate,Gold,Inactive
C2319,Benjamin James,epayne@example.org,804.997.6994x46042,Lisaberg,North Carolina,Australia,2025-04-22,Premium,Silver,Inactive
C2320,John Vargas,rbrown@example.net,(651)928-3056,Port Michaelberg,Mississippi,India,2022-04-10,Premium,Silver,Active
C2321,Sandra Jenkins,ojackson@example.org,659.423.9715,Danamouth,West Virginia,India,2025-01-20,Corporate,Bronze,Active
C2322,Jessica Chandler,nicholashernandez@example.net,+1-605-372-8855x45203,Taylormouth,Texas,USA,2025-11-02,Premium,Bronze,Active
C2323,Donald Stewart,tanya97@example.com,510.519.6502x91429,Lake Christopherton,Arkansas,USA,2025-03-08,Premium,Bronze,Active
C2324,Sierra Knight,jessica11@example.com,001-996-520-5583x572,South Rick,Georgia,Australia,2024-07-25,Premium,Bronze,Active
C2325,Lori Donovan,howard62@example.com,591-929-2795x863,Maryburgh,New Hampshire,Australia,2021-08-11,Retail,Bronze,Active
C2326,Walter Paul,kevin43@example.net,351-573-7326x000,Port Joshua,Arizona,India,2021-09-23,Premium,Silver,Active
C2327,Leah Jacobs,lsmith@example.net,+1-370-827-6767x572,Curtismouth,Utah,India,2025-08-01,Premium,None,Inactive
C2328,Mark Wright,samantha22@example.com,(268)313-3863,Deanport,Arkansas,India,2022-04-14,Corporate,Gold,Inactive
C2329,Terry Mccarty,lauramccoy@example.net,746.217.2084,West Melindaport,Kansas,India,2023-09-25,Corporate,Silver,Active
C2330,Kyle Keller,cardenasbrittany@example.org,001-609-882-8979x9133,Tylerville,Kentucky,Australia,2024-04-23,Corporate,None,Inactive
C2331,Allen Washington,edean@example.org,334-383-0153x403,Kristenton,New Hampshire,India,2023-01-21,Premium,Gold,Active
C2332,Daniel Archer,sharpdaniel@example.net,6875737716,East William,New Mexico,USA,2022-08-01,Retail,Gold,Inactive
C2333,Tracy Wilson,msanders@example.org,865.812.5323,Langside,Illinois,India,2024-08-16,Corporate,None,Inactive
C2334,Stephanie White,graykatrina@example.com,648.512.1672x93378,West Connie,Mississippi,India,2024-12-11,Corporate,Bronze,Inactive
C2335,Kristy Estrada,jesse79@example.com,993-222-1870x523,South Yolandamouth,Vermont,India,2023-01-13,Corporate,None,Active
C2336,Sandra Vasquez,kschroeder@example.com,775-563-5684,Shafferton,New Mexico,Australia,2024-05-03,Corporate,None,Inactive
C2337,Matthew Vincent,iwilson@example.com,360.563.1159,Markmouth,Georgia,Australia,2024-04-18,Corporate,None,Inactive
C2338,Jennifer Berger,charlottepennington@example.com,5028224408,South James,Hawaii,USA,2021-07-11,Retail,Gold,Inactive
C2339,Sherry Williams,jared91@example.net,001-655-835-0594x9641,Katherinetown,Alabama,USA,2023-10-18,Corporate,Bronze,Inactive
C2340,Emily Burns,benitezchristina@example.net,001-527-824-4642x7852,Williamsberg,Kentucky,USA,2021-07-01,Premium,Gold,Inactive
C2341,Charlene Hancock,martinezwilliam@example.com,(960)699-0794x6639,Port Danny,Virginia,USA,2025-07-20,Premium,None,Active
C2342,Kathryn Smith,jasonreed@example.net,378.628.1573,Lake Brittanyburgh,Oregon,USA,2023-12-19,Retail,None,Active
C2343,Lori Campbell,xsullivan@example.org,791.775.5928,South Crystalland,Iowa,USA,2022-11-01,Retail,Silver,Active
C2344,David Gordon,djohnson@example.net,(756)804-7344x8932,Samuelfort,Wyoming,USA,2025-09-16,Premium,None,Inactive
C2345,Jennifer Massey,jwilliams@example.org,881-361-1245x25287,Averyfort,New Hampshire,USA,2023-02-24,Corporate,None,Inactive
C2346,Vincent White,ryantapia@example.org,349-337-9789,Spearston,North Dakota,India,2022-09-05,Premium,None,Inactive
C2347,Scott Wright,jesse95@example.net,935.828.2080x8966,Raymondland,Alaska,Australia,2025-08-18,Retail,None,Inactive
C2348,Jose Morris,brianhudson@example.net,645-667-3932,East Robinbury,Michigan,USA,2023-12-05,Retail,Gold,Inactive
C2349,Edward Davis,hannah01@example.net,(214)501-9686,Angelaton,Kansas,Australia,2023-01-11,Premium,Gold,Active
C2350,Barbara Mendez,wkline@example.com,(453)420-4849x9916,East Patriciabury,Indiana,Australia,2024-11-29,Premium,Gold,Inactive
C2351,Jennifer Montgomery,carrollbryan@example.com,(608)274-1389x173,Lake Elizabethland,Arizona,USA,2022-10-10,Premium,Silver,Active
C2352,Shawn Cowan,gutierreztammy@example.org,(253)929-1960,Port Nathanmouth,Wisconsin,India,2023-08-13,Retail,Silver,Inactive
C2353,Scott Frye,xmoore@example.org,281.653.3488x44477,North Curtisborough,Arkansas,Australia,2026-03-20,Retail,Gold,Active
C2354,Charles Miller,yjohnson@example.net,(572)641-6975,Lynchville,Delaware,India,2024-06-07,Corporate,None,Inactive
C2355,Laurie Freeman,amy07@example.com,6244832376,Port Williamborough,Colorado,India,2024-04-12,Corporate,None,Active
C2356,Angela Cook,dmalone@example.com,986-783-8339x678,North Tarashire,Oregon,India,2025-01-15,Retail,Bronze,Inactive
C2357,Ryan Castro,richard19@example.com,(300)325-8164x1039,New Christopher,Delaware,Australia,2023-03-29,Corporate,Silver,Inactive
C2358,Elizabeth Turner,yoderleah@example.com,977-969-4702,Youngbury,Alabama,USA,2026-03-28,Retail,Silver,Inactive
C2359,Chad Barnes,christopher47@example.org,685.711.5195,Carneybury,Oklahoma,Australia,2024-05-02,Retail,Bronze,Inactive
C2360,Ashley Rios,hannahphelps@example.org,598-271-3230x53872,Davidburgh,Mississippi,Australia,2023-10-30,Retail,None,Inactive
C2361,Steven Jackson,debra12@example.com,(857)993-0207,North Coryfurt,Missouri,Australia,2024-03-26,Premium,Gold,Active
C2362,Angela Noble,calebsharp@example.com,490-994-8092x047,Kevinfort,Hawaii,India,2021-12-02,Retail,None,Active
C2363,Samantha Smith,flee@example.net,(508)621-1587x7173,Baileymouth,New Mexico,Australia,2021-08-16,Premium,None,Inactive
C2364,Chad Perry,jacquelinerodriguez@example.org,253.320.3968,South Ashleymouth,Pennsylvania,Australia,2022-09-05,Retail,Gold,Inactive
C2365,Lauren Blankenship,kevin19@example.com,654-882-9909x71396,Edwardstown,Tennessee,USA,2023-04-27,Premium,Bronze,Active
C2366,Taylor Myers,scottryan@example.org,001-852-475-6052x385,Gayshire,Wyoming,India,2023-04-02,Corporate,None,Active
C2367,Shannon Brooks,hopkinsjennifer@example.com,+1-811-730-7516x95777,Tiffanystad,Arizona,USA,2025-11-05,Corporate,Silver,Inactive
C2368,Christopher Nguyen,jose49@example.net,772-346-6841,Port Danielside,Rhode Island,USA,2024-03-14,Retail,Gold,Active
C2369,Allison Collier,lbranch@example.com,(727)344-9439,Alexberg,New Mexico,Australia,2021-05-27,Premium,Bronze,Active
C2370,Kevin Odonnell,cdougherty@example.net,961.443.4107x015,Sharonborough,Georgia,India,2021-10-26,Corporate,Bronze,Active
C2371,Colleen Vega,sextonalyssa@example.com,5167752204,North Anthony,Wisconsin,Australia,2023-08-31,Corporate,Silver,Active
C2372,Barbara Merritt,ljones@example.org,555-916-9023,Brandonmouth,Kansas,USA,2021-06-29,Premium,Silver,Active
C2373,Leah Jackson,bruce51@example.com,(887)278-6624x80509,South Melissa,Minnesota,Australia,2022-08-27,Premium,Bronze,Inactive
C2374,Jennifer Lopez,eric24@example.org,9054918621,Abbottborough,Minnesota,Australia,2025-05-14,Retail,Bronze,Active
C2375,Gerald Williams,braunpatrick@example.org,6443719795,New Samantha,Iowa,USA,2022-10-03,Retail,Silver,Active
C2376,Lisa Rosales,jacksonamanda@example.com,001-842-348-5243,Lake Pamelatown,Alaska,USA,2021-08-11,Corporate,Gold,Inactive
C2377,Kenneth Daugherty,hjensen@example.com,001-379-314-7229,Joshuaport,West Virginia,Australia,2023-04-30,Retail,Silver,Inactive
C2378,Curtis Ramos,boydsamuel@example.net,520.527.0552,Marquezmouth,Idaho,Australia,2021-08-10,Retail,None,Active
C2379,Andrew Merritt,coleryan@example.net,538-435-0372,Port Jason,South Carolina,Australia,2025-12-07,Premium,Silver,Inactive
C2380,Richard Brown,newmansteven@example.com,637.736.4281,Port Andres,Mississippi,India,2021-08-04,Premium,Silver,Active
C2381,Peggy Mora,tiffany49@example.org,7873848204,Ritamouth,Connecticut,USA,2022-09-17,Corporate,Gold,Active
C2382,Sarah Smith,leekathy@example.net,985.946.2559x0304,Port Jacqueline,Hawaii,USA,2022-11-24,Retail,Silver,Active
C2383,Victor Reeves,barbara07@example.net,297.688.0415,North Cory,Colorado,USA,2022-08-15,Premium,None,Inactive
C2384,Brittany Rivera,steve39@example.net,(469)358-2741x152,Pittmanfurt,Idaho,India,2024-08-19,Premium,Silver,Active
C2385,Mr. Caleb Anderson,rosalesdiana@example.net,697-808-1285x9433,West Calvin,Georgia,Australia,2025-01-29,Retail,Silver,Active
C2386,Allison Burton,vlucas@example.com,217.314.1696x5437,Brownshire,New York,Australia,2021-11-22,Premium,Gold,Active
C2387,Jennifer Hampton,riverajason@example.net,8795278918,Gallowayfurt,California,India,2026-04-21,Corporate,None,Active
C2388,Darrell Thomas,johnny87@example.net,210-765-2697,Amytown,Colorado,USA,2025-02-28,Corporate,Gold,Inactive
C2389,Ashlee Williams,laurie92@example.org,8499575744,Lake Michael,West Virginia,USA,2021-12-24,Retail,Silver,Active
C2390,Tyler Adams,kyle46@example.com,+1-327-807-3493x549,New Jenniferton,Massachusetts,Australia,2023-02-07,Premium,None,Active
C2391,Jessica Davis,mnorman@example.org,+1-533-532-4368,Port Alexis,Hawaii,USA,2025-04-30,Premium,None,Inactive
C2392,Kelly Simmons,karen35@example.net,670-785-0783,South Erikachester,California,USA,2021-08-14,Retail,Bronze,Active
C2393,Jessica Mack,travismiller@example.com,5938006157,Tamarafort,Washington,India,2021-05-06,Premium,Gold,Inactive
C2394,Michael Rodriguez,john53@example.org,260.533.9263x81292,Campbellburgh,Kentucky,India,2023-11-25,Retail,None,Inactive
C2395,Derek Huff,xfoster@example.com,(836)407-6105x5372,East Billport,North Dakota,India,2024-03-22,Retail,None,Active
C2396,Melissa Lopez,stephaniefrancis@example.org,(665)890-1569,Jonestown,New York,India,2025-10-09,Corporate,None,Active
C2397,Patrick Barry,matthewhernandez@example.com,+1-279-587-7976,Hunterhaven,New York,Australia,2024-08-19,Retail,Bronze,Active
C2398,Kathleen Coleman,dennisstokes@example.net,+1-388-616-8661x60091,Scottfort,Louisiana,USA,2022-12-30,Corporate,None,Active
C2399,James Calhoun,patelstacey@example.net,+1-240-267-5812x650,North Tamarafort,South Carolina,Australia,2022-06-05,Corporate,Gold,Active
C2400,Stephanie Allen,sjohnson@example.com,415-779-6837x7233,New Ricky,Georgia,India,2022-05-30,Retail,None,Inactive
C2401,Michael Marquez,patrick40@example.org,001-563-402-0573x6590,South Jasonton,Nevada,USA,2022-06-16,Premium,Gold,Inactive
C2402,Teresa Bauer,michael78@example.com,001-976-686-7316x346,East Michael,Maryland,India,2023-08-02,Premium,Bronze,Inactive
C2403,Shelly Banks,westann@example.net,347.607.3926x84447,Lisamouth,South Carolina,USA,2024-05-22,Retail,Bronze,Active
C2404,Rose Lewis,alvarezmichelle@example.com,5785410286,East Stephen,Montana,Australia,2026-01-19,Corporate,Gold,Inactive
C2405,Jennifer Mitchell,anna26@example.org,001-429-649-5808x48350,Rachaelmouth,Vermont,USA,2025-05-09,Premium,Silver,Inactive
C2406,Patrick Mcclain,josegarza@example.org,906-653-2749x35120,South Bradleyton,Texas,Australia,2021-08-30,Corporate,None,Inactive
C2407,Hunter Greer,samuelmccoy@example.com,(604)846-0573x8058,Chenborough,New Mexico,India,2024-06-23,Corporate,Silver,Active
C2408,Lisa Robles,kevinperez@example.org,310-537-6977,Alexandramouth,Wisconsin,India,2025-12-25,Premium,Bronze,Inactive
C2409,Brenda Rhodes,cherylfowler@example.org,(231)672-2533x13048,Edwardsland,Nevada,Australia,2025-04-01,Premium,Silver,Inactive
